ts_ms,event,x,y,heading,fx,fy,ang_z,enc1,enc2,tof_izq,tof_cen,tof_der,corr_pid,run_phase,extra
194695,FWD,7,2,3,8.000,2.000,270.00,103604,52627,87,85,271,20.3,0,
195055,SAMPLE,7,2,3,7.587,2.000,270.00,103604,52627,357,84,96,26.8,0,
195419,SAMPLE,7,2,3,7.304,2.000,270.00,103604,52627,357,84,96,28.5,0,
195784,SAMPLE,7,2,3,7.131,2.000,270.00,103604,52627,357,84,96,27.1,0,
196140,SAMPLE,7,2,3,7.042,2.000,270.00,103604,52627,357,84,96,27.9,0,
196499,SAMPLE,7,2,3,7.006,2.000,270.00,103604,52627,357,84,96,26.3,0,
196862,SAMPLE,7,2,3,7.000,2.000,270.00,103604,52627,357,84,96,26.7,0,
196911,TURN_L,7,2,2,7.000,2.000,270.00,102740,53059,357,84,96,-35.0,0,
197271,SAMPLE,7,2,2,7.000,2.000,254.99,102740,53059,357,84,96,-35.0,0,
197633,SAMPLE,7,2,2,7.000,2.000,222.32,102740,53059,357,84,96,-35.0,0,
197994,SAMPLE,7,2,2,7.000,2.000,191.17,102740,53059,357,84,96,-35.0,0,
198310,FWD,7,3,2,7.000,2.000,180.00,104107,53748,357,84,96,17.2,0,
198667,SAMPLE,7,3,2,7.000,2.410,180.00,104107,53748,90,258,101,24.3,0,
198980,FWD,7,4,2,7.000,3.000,180.00,105477,54435,90,258,101,15.1,0,
199340,SAMPLE,7,4,2,7.000,3.413,180.00,105477,54435,86,84,270,24.0,0,
199701,SAMPLE,7,4,2,7.000,3.694,180.00,105477,54435,86,84,270,22.9,0,
200064,SAMPLE,7,4,2,7.000,3.867,180.00,105477,54435,86,84,270,23.7,0,
200428,SAMPLE,7,4,2,7.000,3.959,180.00,105477,54435,86,84,270,22.5,0,
200793,SAMPLE,7,4,2,7.000,3.994,180.00,105477,54435,86,84,270,23.0,0,
201157,SAMPLE,7,4,2,7.000,4.000,180.00,105477,54435,86,84,270,23.3,0,
201206,TURN_R,7,4,3,7.000,4.000,180.00,106341,54003,86,84,270,35.0,0,
201556,SAMPLE,7,4,3,7.000,4.000,194.27,106341,54003,86,84,270,35.0,0,
201918,SAMPLE,7,4,3,7.000,4.000,226.71,106341,54003,86,84,270,35.0,0,
202279,SAMPLE,7,4,3,7.000,4.000,258.08,106341,54003,86,84,270,35.0,0,
202605,FWD,6,4,3,7.000,4.000,270.00,107704,54690,86,84,270,14.1,0,
202968,SAMPLE,6,4,3,6.584,4.000,270.00,107704,54690,81,89,264,19.1,0,
203330,SAMPLE,6,4,3,6.304,4.000,270.00,107704,54690,81,89,264,21.3,0,
203692,SAMPLE,6,4,3,6.132,4.000,270.00,107704,54690,81,89,264,19.7,0,
204052,SAMPLE,6,4,3,6.041,4.000,270.00,107704,54690,81,89,264,21.9,0,
204410,SAMPLE,6,4,3,6.006,4.000,270.00,107704,54690,81,89,264,21.5,0,
204773,SAMPLE,6,4,3,6.000,4.000,270.00,107704,54690,81,89,264,20.4,0,
204821,TURN_R,6,4,0,6.000,4.000,270.00,108568,54258,81,89,264,35.0,0,
205184,SAMPLE,6,4,0,6.000,4.000,285.23,108568,54258,81,89,264,35.0,0,
205545,SAMPLE,6,4,0,6.000,4.000,317.87,108568,54258,81,89,264,35.0,0,
205906,SAMPLE,6,4,0,6.000,4.000,348.96,108568,54258,81,89,264,35.0,0,
206219,FWD,6,3,0,6.000,4.000,0.00,109941,54940,81,89,264,14.6,0,
206580,SAMPLE,6,3,0,6.000,3.586,0.00,109941,54940,351,88,95,22.6,0,
206943,SAMPLE,6,3,0,6.000,3.304,0.00,109941,54940,351,88,95,22.2,0,
207304,SAMPLE,6,3,0,6.000,3.132,0.00,109941,54940,351,88,95,20.8,0,
207664,SAMPLE,6,3,0,6.000,3.042,0.00,109941,54940,351,88,95,22.0,0,
208023,SAMPLE,6,3,0,6.000,3.006,0.00,109941,54940,351,88,95,23.8,0,
208385,SAMPLE,6,3,0,6.000,3.000,0.00,109941,54940,351,88,95,22.9,0,
208435,TURN_L,6,3,3,6.000,3.000,0.00,109077,55372,351,88,95,-35.0,0,
208800,SAMPLE,6,3,3,6.000,3.000,344.62,109077,55372,351,88,95,-35.0,0,
209161,SAMPLE,6,3,3,6.000,3.000,311.93,109077,55372,351,88,95,-35.0,0,
209523,SAMPLE,6,3,3,6.000,3.000,280.84,109077,55372,351,88,95,-35.0,0,
209838,FWD,5,3,3,6.000,3.000,270.00,110454,56059,351,88,95,16.3,0,
210199,SAMPLE,5,3,3,5.586,3.000,270.00,110454,56059,91,283,84,22.8,0,
210508,FWD,4,3,3,5.000,3.000,270.00,111841,56747,91,283,84,19.2,0,
210860,SAMPLE,4,3,3,4.596,3.000,270.00,111841,56747,89,85,278,26.5,0,
211222,SAMPLE,4,3,3,4.311,3.000,270.00,111841,56747,89,85,278,24.9,0,
211587,SAMPLE,4,3,3,4.135,3.000,270.00,111841,56747,89,85,278,28.0,0,
211943,SAMPLE,4,3,3,4.044,3.000,270.00,111841,56747,89,85,278,25.4,0,
212294,SAMPLE,4,3,3,4.007,3.000,270.00,111841,56747,89,85,278,25.9,0,
212655,SAMPLE,4,3,3,4.000,3.000,270.00,111841,56747,89,85,278,27.1,0,
212722,TURN_R,4,3,0,4.000,3.000,270.00,112705,56315,89,85,278,35.0,0,
213088,SAMPLE,4,3,0,4.000,3.000,285.46,112705,56315,89,85,278,35.0,0,
213439,SAMPLE,4,3,0,4.000,3.000,317.19,112705,56315,89,85,278,35.0,0,
213800,SAMPLE,4,3,0,4.000,3.000,348.49,112705,56315,89,85,278,35.0,0,
214111,FWD,4,2,0,4.000,3.000,0.00,114083,56996,89,85,278,20.5,0,
214476,SAMPLE,4,2,0,4.000,2.582,0.00,114083,56996,83,84,270,30.0,0,
214838,SAMPLE,4,2,0,4.000,2.303,0.00,114083,56996,83,84,270,33.3,0,
215200,SAMPLE,4,2,0,4.000,2.131,0.00,114083,56996,83,84,270,32.4,0,
215560,SAMPLE,4,2,0,4.000,2.041,0.00,114083,56996,83,84,270,30.7,0,
215924,SAMPLE,4,2,0,4.000,2.006,0.00,114083,56996,83,84,270,31.6,0,
216274,SAMPLE,4,2,0,4.000,2.000,0.00,114083,56996,83,84,270,31.0,0,
216324,TURN_R,4,2,1,4.000,2.000,0.00,114947,56564,83,84,270,35.0,0,
216687,SAMPLE,4,2,1,4.000,2.000,15.23,114947,56564,83,84,270,35.0,0,
217050,SAMPLE,4,2,1,4.000,2.000,48.07,114947,56564,83,84,270,35.0,0,
217414,SAMPLE,4,2,1,4.000,2.000,79.29,114947,56564,83,84,270,35.0,0,
217714,FWD,5,2,1,4.000,2.000,90.00,116327,57252,83,84,270,23.7,0,
218074,SAMPLE,5,2,1,4.413,2.000,90.00,116327,57252,270,91,101,30.6,0,
218436,SAMPLE,5,2,1,4.694,2.000,90.00,116327,57252,270,91,101,31.9,0,
218794,SAMPLE,5,2,1,4.866,2.000,90.00,116327,57252,270,91,101,34.3,0,
219156,SAMPLE,5,2,1,4.958,2.000,90.00,116327,57252,270,91,101,30.9,0,
219520,SAMPLE,5,2,1,4.994,2.000,90.00,116327,57252,270,91,101,31.9,0,
219883,SAMPLE,5,2,1,5.000,2.000,90.00,116327,57252,270,91,101,31.6,0,
219932,TURN_L,5,2,0,5.000,2.000,90.00,115463,57684,270,91,101,-35.0,0,
220298,SAMPLE,5,2,0,5.000,2.000,74.54,115463,57684,270,91,101,-35.0,0,
220661,SAMPLE,5,2,0,5.000,2.000,41.64,115463,57684,270,91,101,-35.0,0,
221024,SAMPLE,5,2,0,5.000,2.000,10.58,115463,57684,270,91,101,-35.0,0,
221322,FWD,5,1,0,5.000,2.000,0.00,116846,58374,270,91,101,24.8,0,
221688,SAMPLE,5,1,0,5.000,1.581,0.00,116846,58374,358,107,83,30.6,0,
222038,SAMPLE,5,1,0,5.000,1.309,0.00,116846,58374,358,107,83,32.3,0,
222403,SAMPLE,5,1,0,5.000,1.134,0.00,116846,58374,358,107,83,30.4,0,
222761,SAMPLE,5,1,0,5.000,1.043,0.00,116846,58374,358,107,83,33.7,0,
223124,SAMPLE,5,1,0,5.000,1.006,0.00,116846,58374,358,107,83,30.8,0,
223485,SAMPLE,5,1,0,5.000,1.000,0.00,116846,58374,358,107,83,33.1,0,
223550,TURN_L,5,1,3,5.000,1.000,0.00,115982,58806,358,107,83,-35.0,0,
223914,SAMPLE,5,1,3,5.000,1.000,344.70,115982,58806,358,107,83,-35.0,0,
224276,SAMPLE,5,1,3,5.000,1.000,311.93,115982,58806,358,107,83,-35.0,0,
224640,SAMPLE,5,1,3,5.000,1.000,280.71,115982,58806,358,107,83,-35.0,0,
224939,FWD,4,1,3,5.000,1.000,270.00,117361,59491,358,107,83,26.9,0,
225300,SAMPLE,4,1,3,4.586,1.000,270.00,117361,59491,89,275,107,32.9,0,
225616,FWD,3,1,3,4.000,1.000,270.00,118727,60172,89,275,107,26.7,0,
225980,SAMPLE,3,1,3,3.583,1.000,270.00,118727,60172,350,74,102,34.3,0,
226342,SAMPLE,3,1,3,3.303,1.000,270.00,118727,60172,350,74,102,35.0,0,
226704,SAMPLE,3,1,3,3.131,1.000,270.00,118727,60172,350,74,102,33.1,0,
227066,SAMPLE,3,1,3,3.041,1.000,270.00,118727,60172,350,74,102,33.2,0,
227429,SAMPLE,3,1,3,3.006,1.000,270.00,118727,60172,350,74,102,35.0,0,
227789,SAMPLE,3,1,3,3.000,1.000,270.00,118727,60172,350,74,102,35.0,0,
227838,TURN_L,3,1,2,3.000,1.000,270.00,117863,60604,350,74,102,-35.0,0,
228204,SAMPLE,3,1,2,3.000,1.000,254.54,117863,60604,350,74,102,-35.0,0,
228568,SAMPLE,3,1,2,3.000,1.000,221.55,117863,60604,350,74,102,-35.0,0,
228928,SAMPLE,3,1,2,3.000,1.000,190.71,117863,60604,350,74,102,-35.0,0,
229241,FWD,3,2,2,3.000,1.000,180.00,119234,61294,350,74,102,25.9,0,
229603,SAMPLE,3,2,2,3.000,1.415,180.00,119234,61294,87,349,93,32.2,0,
229918,FWD,3,3,2,3.000,2.000,180.00,120600,61982,87,349,93,22.2,0,
230278,SAMPLE,3,3,2,3.000,2.413,180.00,120600,61982,92,343,99,29.1,0,
230591,FWD,3,4,2,3.000,3.000,180.00,121972,62669,92,343,99,22.8,0,
230955,SAMPLE,3,4,2,3.000,3.416,180.00,121972,62669,30,356,80,28.0,0,
231269,FWD,3,5,2,3.000,4.000,180.00,123340,63361,30,356,80,14.1,0,
231632,SAMPLE,3,5,2,3.000,4.416,180.00,123340,63361,80,275,88,23.7,0,
231948,FWD,3,6,2,3.000,5.000,180.00,124710,64050,80,275,88,17.4,0,
232308,SAMPLE,3,6,2,3.000,5.413,180.00,124710,64050,272,85,97,25.2,0,
232668,SAMPLE,3,6,2,3.000,5.693,180.00,124710,64050,272,85,97,24.2,0,
233028,SAMPLE,3,6,2,3.000,5.866,180.00,124710,64050,272,85,97,26.7,0,
233388,SAMPLE,3,6,2,3.000,5.957,180.00,124710,64050,272,85,97,26.7,0,
233753,SAMPLE,3,6,2,3.000,5.994,180.00,124710,64050,272,85,97,26.4,0,
234117,SAMPLE,3,6,2,3.000,6.000,180.00,124710,64050,272,85,97,26.3,0,
234167,TURN_L,3,6,1,3.000,6.000,180.00,123846,64482,272,85,97,-35.0,0,
234528,SAMPLE,3,6,1,3.000,6.000,164.92,123846,64482,272,85,97,-35.0,0,
234890,SAMPLE,3,6,1,3.000,6.000,132.23,123846,64482,272,85,97,-35.0,0,
235253,SAMPLE,3,6,1,3.000,6.000,100.97,123846,64482,272,85,97,-35.0,0,
235569,FWD,4,6,1,3.000,6.000,90.00,125217,65170,272,85,97,14.3,0,
235920,SAMPLE,4,6,1,3.405,6.000,90.00,125217,65170,353,92,85,22.2,0,
236285,SAMPLE,4,6,1,3.691,6.000,90.00,125217,65170,353,92,85,23.7,0,
236644,SAMPLE,4,6,1,3.864,6.000,90.00,125217,65170,353,92,85,20.0,0,
237006,SAMPLE,4,6,1,3.957,6.000,90.00,125217,65170,353,92,85,22.3,0,
237369,SAMPLE,4,6,1,3.994,6.000,90.00,125217,65170,353,92,85,22.1,0,
237734,SAMPLE,4,6,1,4.000,6.000,90.00,125217,65170,353,92,85,22.3,0,
237782,TURN_L,4,6,0,4.000,6.000,90.00,124353,65602,353,92,85,-35.0,0,
238142,SAMPLE,4,6,0,4.000,6.000,74.99,124353,65602,353,92,85,-35.0,0,
238505,SAMPLE,4,6,0,4.000,6.000,42.23,124353,65602,353,92,85,-35.0,0,
238871,SAMPLE,4,6,0,4.000,6.000,10.78,124353,65602,353,92,85,-35.0,0,
239185,FWD,4,5,0,4.000,6.000,0.00,125721,66292,353,92,85,10.3,0,
239547,SAMPLE,4,5,0,4.000,5.585,0.00,125721,66292,89,271,101,17.0,0,
239860,FWD,4,4,0,4.000,5.000,0.00,127089,66980,89,271,101,10.0,0,
240210,SAMPLE,4,4,0,4.000,4.597,0.00,127089,66980,95,94,248,15.7,0,
240576,SAMPLE,4,4,0,4.000,4.309,0.00,127089,66980,95,94,248,17.4,0,
240927,SAMPLE,4,4,0,4.000,4.139,0.00,127089,66980,95,94,248,17.6,0,
241286,SAMPLE,4,4,0,4.000,4.045,0.00,127089,66980,95,94,248,19.0,0,
241646,SAMPLE,4,4,0,4.000,4.007,0.00,127089,66980,95,94,248,17.9,0,
242007,SAMPLE,4,4,0,4.000,4.000,0.00,127089,66980,95,94,248,17.7,0,
242088,TURN_R,4,4,1,4.000,4.000,0.00,127953,66548,95,94,248,35.0,0,
242451,SAMPLE,4,4,1,4.000,4.000,15.23,127953,66548,95,94,248,35.0,0,
242812,SAMPLE,4,4,1,4.000,4.000,47.87,127953,66548,95,94,248,35.0,0,
243175,SAMPLE,4,4,1,4.000,4.000,79.09,127953,66548,95,94,248,35.0,0,
243491,FWD,5,4,1,4.000,4.000,90.00,129328,67232,95,94,248,13.6,0,
243857,SAMPLE,5,4,1,4.419,4.000,90.00,129328,67232,87,99,274,17.8,0,
244219,SAMPLE,5,4,1,4.698,4.000,90.00,129328,67232,87,99,274,20.9,0,
244582,SAMPLE,5,4,1,4.870,4.000,90.00,129328,67232,87,99,274,19.3,0,
244946,SAMPLE,5,4,1,4.960,4.000,90.00,129328,67232,87,99,274,19.6,0,
245311,SAMPLE,5,4,1,4.994,4.000,90.00,129328,67232,87,99,274,18.6,0,
245677,SAMPLE,5,4,1,5.000,4.000,90.00,129328,67232,87,99,274,22.5,0,
245710,TURN_R,5,4,2,5.000,4.000,90.00,130192,66800,87,99,274,35.0,0,
246069,SAMPLE,5,4,2,5.000,4.000,104.93,130192,66800,87,99,274,35.0,0,
246432,SAMPLE,5,4,2,5.000,4.000,137.68,130192,66800,87,99,274,35.0,0,
246794,SAMPLE,5,4,2,5.000,4.000,168.89,130192,66800,87,99,274,35.0,0,
247104,FWD,5,5,2,5.000,4.000,180.00,131564,67487,87,99,274,11.1,0,
247467,SAMPLE,5,5,2,5.000,4.416,180.00,131564,67487,346,94,92,16.8,0,
247824,SAMPLE,5,5,2,5.000,4.693,180.00,131564,67487,346,94,92,18.8,0,
248185,SAMPLE,5,5,2,5.000,4.866,180.00,131564,67487,346,94,92,19.8,0,
248546,SAMPLE,5,5,2,5.000,4.958,180.00,131564,67487,346,94,92,19.8,0,
248897,SAMPLE,5,5,2,5.000,4.993,180.00,131564,67487,346,94,92,20.0,0,
249261,SAMPLE,5,5,2,5.000,5.000,180.00,131564,67487,346,94,92,19.0,0,
249328,TURN_L,5,5,1,5.000,5.000,180.00,130700,67919,346,94,92,-35.0,0,
249688,SAMPLE,5,5,1,5.000,5.000,164.92,130700,67919,346,94,92,-35.0,0,
250051,SAMPLE,5,5,1,5.000,5.000,132.13,130700,67919,346,94,92,-35.0,0,
250414,SAMPLE,5,5,1,5.000,5.000,100.91,130700,67919,346,94,92,-35.0,0,
250728,FWD,6,5,1,5.000,5.000,90.00,132072,68608,346,94,92,9.8,0,
251079,SAMPLE,6,5,1,5.404,5.000,90.00,132072,68608,100,352,88,12.7,0,
251407,FWD,7,5,1,6.000,5.000,90.00,133450,69294,100,352,88,12.5,0,
251767,SAMPLE,7,5,1,6.413,5.000,90.00,133450,69294,95,267,35,17.1,0,
252083,FWD,8,5,1,7.000,5.000,90.00,134835,69976,95,267,35,14.8,0,
252444,SAMPLE,8,5,1,7.414,5.000,90.00,134835,69976,346,83,343,21.5,0,
252807,SAMPLE,8,5,1,7.696,5.000,90.00,134835,69976,346,83,343,23.0,0,
253167,SAMPLE,8,5,1,7.867,5.000,90.00,134835,69976,346,83,343,23.7,0,
253532,SAMPLE,8,5,1,7.959,5.000,90.00,134835,69976,346,83,343,22.6,0,
253895,SAMPLE,8,5,1,7.994,5.000,90.00,134835,69976,346,83,343,22.9,0,
254259,SAMPLE,8,5,1,8.000,5.000,90.00,134835,69976,346,83,343,22.9,0,
254309,TURN_R,8,5,2,8.000,5.000,90.00,135699,69544,346,83,343,35.0,0,
254675,SAMPLE,8,5,2,8.000,5.000,105.46,135699,69544,346,83,343,35.0,0,
255036,SAMPLE,8,5,2,8.000,5.000,138.16,135699,69544,346,83,343,35.0,0,
255399,SAMPLE,8,5,2,8.000,5.000,169.29,135699,69544,346,83,343,35.0,0,
255714,FWD,8,6,2,8.000,5.000,180.00,137074,70232,346,83,343,15.8,0,
256065,SAMPLE,8,6,2,8.000,5.404,180.00,137074,70232,95,357,81,24.4,0,
256388,FWD,8,7,2,8.000,6.000,180.00,138438,70920,95,357,81,13.5,0,
256388,GOAL,8,7,2,8.000,6.000,180.00,138438,70920,95,357,81,13.2,0,
